"","dendcut10"
"WP_085599989_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_103326699_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123724082_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_047285145_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_103291316_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_103408102_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_041117107_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"AAY91426_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_072451501_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_145713021_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_015634941_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_183000911_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_047336236_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123392673_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_102863592_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_102882412_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_025130124_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_161759237_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_060838456_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_060843025_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_179597208_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_047305108_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_159897589_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_092316178_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_110723159_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_103496830_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_100941715_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_040066309_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_177145414_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_134826564_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_085708432_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_119429120_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_114882444_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_085734019_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_102621674_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_065261299_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_085688336_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_085703723_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_085700336_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_115077531_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_108561500_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_011333776_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_127797853_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_192564647_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_007955475_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_064381945_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_085604704_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_025111553_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_127651424_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_102357257_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_108591004_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_007969211_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_041062761_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_083368816_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_145596882_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_095666849_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_182401593_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_047294899_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_086790896_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"AVX88897_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_141129193_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"PTT92278_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123464286_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_085707372_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_085639192_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_085656441_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_071550659_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123426062_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_145020125_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123583584_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_characterized",9
"WP_103316428_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_123494098_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_192342748_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123360852_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_038982648_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123722215_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_063343244_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_052966841_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_095055759_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_030130566_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_007906514_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_008012209_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_008070739_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_019582134_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_138867206_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_111453796_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_018928080_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_064616995_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_028940397_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_007938112_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_105349067_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_054054573_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_054614196_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123509027_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123596898_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_123409744_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_081362153_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_124320136_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_180924997_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_124337962_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_124310779_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"ETD37493_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_031286339_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_124354767_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_096373656_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_124298944_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_124350372_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_114761908_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_092418567_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_101337377_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_075118992_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_044462347_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_045884278_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_092305211_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_053278297_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_097305319_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_169912926_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_102676549_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_025804124_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_054063270_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_BLAST",9
"WP_071113521_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_043572039_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_047249736_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_047236229_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_103904351_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_043628614_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_071108553_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_106076446_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_103321630_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_101708484_Proteobacteria_Betaproteobacteria_Neisseriales_Chromobacteriaceae_Chromobacterium_BLAST",9
"WP_136892637_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Trinickia_BLAST",9
"WP_010107499_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_010117820_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_059469845_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_059598595_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_066493186_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_066575603_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_038754696_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_102814233_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_038736094_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_050859342_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_038765981_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_076884886_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_038725294_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_122888345_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_044363047_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"EEH29242_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_076934204_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_044361818_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_076890038_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_122827056_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_155017842_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_085513884_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_120733745_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_076899379_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_076880699_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_038739675_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_041189479_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_076904895_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_038762914_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_171466361_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_009894165_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_characterized",9
"WP_009901407_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_019255394_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_006029086_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_063534465_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_171928634_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",9
"WP_105511553_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",9
"ASL46315_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_111934302_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",9
"WP_035555099_Unknown_Unknown_Unknown_Unknown_Burkholderiaceae_BLAST",9
"WP_179710545_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",9
"WP_179746162_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",9
"WP_124452740_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_039321274_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_006759583_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_175764049_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_006753568_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_175672999_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_175675855_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_012371946_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_175756731_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_175708327_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_165754083_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_124499070_Unknown_Unknown_Unknown_Unknown_unclassified_BLAST",9
"WP_124665197_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_124611908_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_059595941_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_059651490_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_059749222_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_060136801_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_076479796_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",9
"WP_116135253_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",9
"CCA86491_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_075464144_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_013212440_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_118883125_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_124982977_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_055325719_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_014616985_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_003267827_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_119446631_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_075455563_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_184849990_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_042550112_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_049279483_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_049279555_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_013205939_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_120453575_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_011001666_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_PFAM",9
"WP_064477837_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_020832075_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_165591365_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_071015124_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_104070575_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_064049397_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_020748530_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_193025454_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_193034507_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",9
"WP_088241117_Cyanobacteria_Unknown_Nostocales_Rivulariaceae_Calothrix_BLAST",9
"WP_186923420_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Undibacterium_BLAST",9
