"","dendcut120"
"WP_015464817_Proteobacteria_Gammaproteobacteria_Alteromonadales_Psychromonadaceae_Psychromonas_PFAM",44
"WP_010862499_Proteobacteria_Gammaproteobacteria_Enterobacterales_No_family_Plesiomonas_PFAM",44
"WP_068333510_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium_PFAM",44
"WP_011220251_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium_PFAM",44
"WP_044623174_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Photobacterium_PFAM",44
"WP_015947745_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfatibacillum_PFAM",44
"WP_015751361_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfohalobiaceae_Desulfohalobium_PFAM",44
"WP_006575297_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Pseudoflavonifractor_PFAM",44
"WP_073269656_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Alkalibacter_PFAM",44
"WP_066020233_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_009322696_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_PFAM",44
"WP_009252568_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Eisenbergiella_PFAM",44
"WP_009215695_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Oribacterium_PFAM",44
"WP_016290255_Unknown_Unknown_Unknown_Unknown_Bacteria_PFAM",44
"WP_023354915_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Catonella_PFAM",44
"WP_009003159_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_016292647_Firmicutes_Terrabacteria_group_Clostridiales_NA_Lachnospiraceae_PFAM",44
"WP_016228355_Firmicutes_Clostridia_Lachnospiraceae_NA_Lachnospiraceae_PFAM",44
"WP_013272591_Firmicutes_Terrabacteria_group_Lachnospiraceae_NA_Lacrimispora_PFAM",44
"WP_031391251_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Kineothrix_PFAM",44
"WP_073279791_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerocolumna_PFAM",44
"WP_008721049_Firmicutes_Clostridiales_Clostridia_NA_Clostridiales_PFAM",44
"WP_007858977_Firmicutes_NA_Clostridiales_NA_Clostridiales_PFAM",44
"WP_002600175_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Hungatella_PFAM",44
"WP_006781557_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Hungatella_PFAM",44
"WP_005214242_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_066541314_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Acutalibacter_PFAM",44
"WP_066533896_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Acutalibacter_PFAM",44
"WP_006314487_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Caldisalinibacter_PFAM",44
"WP_003366685_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_011722778_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_023052208_Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Cetobacterium_PFAM",44
"WP_005883477_Fusobacteria_Fusobacteriia_Fusobacteriales_Fusobacteriaceae_Fusobacterium_PFAM",44
"WP_006807882_Fusobacteria_Leptotrichiaceae_Pseudoleptotrichia_NA_Pseudoleptotrichia_PFAM",44
"WP_012859022_Fusobacteria_Fusobacteriia_Fusobacteriales_Leptotrichiaceae_Streptobacillus_PFAM",44
"WP_012859859_Fusobacteria_Fusobacteriia_Fusobacteriales_Leptotrichiaceae_Sebaldella_PFAM",44
"WP_072895404_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_073338018_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"CUO27722_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_AnSME",44
"WP_003476924_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_004629840_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Ruminiclostridium_PFAM",44
"WP_015617150_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_050353954_Firmicutes_Tissierellia_Tissierellales_Gottschalkiaceae_Gottschalkia_PFAM",44
"WP_027096730_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_027639940_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_055264256_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_055184128_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_044994533_Firmicutes_Lachnospiraceae_Clostridia_NA_Lachnospiraceae_PFAM",44
"WP_066645925_Firmicutes_Terrabacteria_group_NA_NA_Clostridiales_PFAM",44
"WP_066645340_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_009325372_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_PFAM",44
"WP_007045526_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_PFAM",44
"WP_015711108_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Treponema_PFAM",44
"WP_003757662_Firmicutes_Bacilli_Bacillales_Listeriaceae_Listeria_PFAM",44
"WP_069697621_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_PFAM",44
"WP_016250444_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_PFAM",44
"WP_015509283_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_PFAM",44
"WP_003125904_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_PFAM",44
"WP_002390206_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_PFAM",44
"WP_010758542_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_PFAM",44
"WP_016173194_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_PFAM",44
"WP_022938748_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Dielma_PFAM",44
"WP_009263391_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Coprococcus_PFAM",44
"WP_008789279_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Coprobacillus_PFAM",44
"WP_004803700_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Eggerthia_PFAM",44
"WP_008789020_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Coprobacillus_PFAM",44
"WP_013780162_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacterales_Family_IV__Incertae_Sedis_Mahella_PFAM",44
"WP_011688292_Acidobacteria_Candidatus_Solibacter_Solibacteraceae_NA_Solibacter_PFAM",44
"WP_062083303_Bacteroidetes_FCB_group_Bacteroidetes_NA_Bacteroidales_PFAM",44
"WP_014790139_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Ornithobacterium_PFAM",44
"WP_062320133_Firmicutes_Bacilli_Bacillales_Bacillaceae_Halolactibacillus_PFAM",44
"WP_046679861_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",44
"WP_068646545_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",44
"WP_036649086_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",44
"WP_049717697_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",44
"WP_016668908_Actinobacteria_Actinobacteria_Propionibacteriales_Propionibacteriaceae_Propionibacterium_PFAM",44
"WP_050291264_Proteobacteria_Gammaproteobacteria_Enterobacterales_Yersiniaceae_Yersinia_YkcB",44
"WP_017801004_Proteobacteria_Gammaproteobacteria_Enterobacterales_Erwiniaceae_Erwinia_EtcB",44
"WP_010848442_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Xenorhabdus_XncB",44
"WP_046371420_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Flavihumibacter_PFAM",44
"WP_073588837_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerocolumna_PFAM",44
"WP_072286268_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",44
"SDJ52620_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus_QhpD",44
"WP_013291719_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_072902826_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Hathewaya_PFAM",44
"WP_015614952_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_073146735_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Paramaledivibacter_PFAM",44
"WP_011026398_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Caldanaerobacter_PFAM",44
"WP_000039165_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_TrnC",44
"WP_021167051_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Sporomusa_PFAM",44
"WP_045093611_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_013778196_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Tepidanaerobacter_PFAM",44
"WP_015359756_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Thermoclostridium_PFAM",44
"WP_005806099_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Arthromitus_PFAM",44
"WP_054874536_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Oxobacter_PFAM",44
"WP_070110834_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_017752805_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_023162177_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_012103481_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_007062456_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_066618200_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_074364278_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_021657212_Firmicutes_Clostridia_Terrabacteria_group_NA_Clostridiales_PFAM",44
"WP_015615495_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_021284334_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_039631338_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_055259247_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_072984082_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_072893333_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_021801338_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_027638020_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_073004646_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_066821786_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_072832655_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_072903589_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Hathewaya_PFAM",44
"WP_010076962_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_044038912_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_002598117_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",44
"WP_039310924_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_005215954_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_055263669_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_027099268_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_015391726_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",44
"WP_058294277_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_003410664_Firmicutes_Clostridia_Terrabacteria_group_Clostridiaceae_Clostridium_PFAM",44
"WP_069680509_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_008679456_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_013780553_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacterales_Family_IV__Incertae_Sedis_Mahella_PFAM",44
"WP_023348244_Firmicutes_Terrabacteria_group_NA_NA_Firmicutes_PFAM",44
"WP_006572595_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Pseudoflavonifractor_PFAM",44
"WP_072417351_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_PFAM",44
"WP_016317830_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Anaerotruncus_PFAM",44
"WP_066459539_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Anaerotruncus_PFAM",44
"WP_021680508_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_PFAM",44
"WP_003517268_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Hungateiclostridium_CteB",44
"WP_007789242_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Peptostreptococcus_PFAM",44
"WP_073123051_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Asaccharospora_PFAM",44
"WP_039679456_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Terrisporobacter_PFAM",44
"WP_009530932_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Peptoanaerobacter_PFAM",44
"WP_009082094_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Peptostreptococcaceae_PFAM",44
"WP_038262674_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Peptoclostridium_PFAM",44
"WP_074909028_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Proteiniclasticum_PFAM",44
"WP_012063475_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Alkaliphilus_PFAM",44
"WP_072965723_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Caminicella_PFAM",44
"WP_072744489_Firmicutes_Tissierellia_Tissierellales_No_family_Sporanaerobacter_PFAM",44
"WP_050354235_Firmicutes_Tissierellia_Tissierellales_Gottschalkiaceae_Gottschalkia_PFAM",44
"WP_073269037_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Alkalibacter_PFAM",44
"WP_038152883_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Veillonella_PFAM",44
"WP_038114458_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Veillonella_PFAM",44
"WP_007556314_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Dialister_PFAM",44
"WP_068719928_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Veillonellaceae_PFAM",44
"WP_012813484_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfofarcimen_PFAM",44
"WP_069643842_Firmicutes_Bacilli_Bacillales_No_family_Desulfuribacillus_PFAM",44
"WP_014187745_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",44
"WP_014829484_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",44
"WP_075363000_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",44
"WP_073025836_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Lutispora_PFAM",44
"WP_011025521_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Caldanaerobacter_Tte1186",44
"WP_012269273_Firmicutes_Clostridia_Thermoanaerobacterales_Thermoanaerobacteraceae_Thermoanaerobacter_PFAM",44
"WP_004839021_Firmicutes_Tissierellia_Tissierellales_Peptoniphilaceae_Anaerococcus_PFAM",44
"WP_019688962_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PapB",44
"WP_015868147_Thermotogae_Thermotogae_Kosmotogales_Kosmotogaceae_Kosmotoga_PFAM",44
"WP_018375754_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_NxxcB_orisratti",44
"WP_027973922_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_NxxcB_porci",44
"WP_000759818_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_TrnD",44
"WP_035164766_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Caloranaerobacter_PFAM",44
"WP_006040676_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",44
"WP_016250708_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_PFAM",44
"WP_011225904_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_PFAM",44
"WP_036649102_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",44
"WP_014016010_Firmicutes_Negativicutes_Veillonellales_Veillonellaceae_Megasphaera_PFAM",44
"WP_009263843_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Coprococcus_PFAM",44
"WP_007221132_Planctomycetes_Candidatus_Brocadiae_PVC_group_NA_Jettenia_PFAM",44
"WP_067192957_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_PFAM",44
"WP_036846860_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Porphyromonas_PFAM",44
"WP_054258171_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Propionispora_PFAM",44
"WP_007930609_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Pelosinus_PFAM",44
"WP_007288841_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Thermosinus_PFAM",44
"WP_075754403_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Sporomusa_PFAM",44
"WP_066931066_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",44
"WP_009715397_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",44
"WP_073501696_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",44
"WP_009715326_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",44
"WP_067002242_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",44
"WP_040272747_Actinobacteria_Actinobacteria_Streptosporangiales_Nocardiopsaceae_Streptomonospora_PFAM",44
"WP_054053470_Actinobacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Alloactinosynnema_PFAM",44
"WP_020432468_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",44
"WP_009251578_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Eisenbergiella_PFAM",44
"WP_013702110_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Treponema_PFAM",44
"WP_013317436_Proteobacteria_Gammaproteobacteria_Enterobacterales_Pectobacteriaceae_Dickeya_PFAM",44
"WP_013757571_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Treponema_PFAM",44
"WP_037384771_Proteobacteria_Gammaproteobacteria_Enterobacterales_Yersiniaceae_Serratia_PFAM",44
"WP_066630481_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",44
"WP_004053823_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Eubacterium_PFAM",44
"WP_004346456_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",44
"WP_015357920_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Thermoclostridium_PFAM",43
"WP_044347702_Proteobacteria_Deltaproteobacteria_Desulfarculales_Desulfarculaceae_Dethiosulfatarculus_PFAM",43
"WP_011681383_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_StrB",43
"WP_012102442_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",21
"WP_004363609_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_009437479_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_005843881_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_004344360_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_006951423_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_066265423_Bacteroidetes_Bacteroidetes_Bacteroidia_NA_Bacteroidales_PFAM",21
"WP_007173159_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_007574549_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_004348717_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_006948118_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_004380386_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_009162052_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_008564390_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",21
"WP_014221103_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Niastella_PFAM",21
"WP_046367104_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Flavihumibacter_PFAM",21
"WP_075093802_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Planctomyces_PFAM",20
"AFS60637_Candidatus_Tectomicrobia_Candidatus_Tectomicrobia_Candidatus_Tectomicrobia_NA_Entotheonella_PoyB",19
"AFS60638_Candidatus_Tectomicrobia_Candidatus_Tectomicrobia_Candidatus_Tectomicrobia_NA_Entotheonella_PoyC",19
"WP_066533933_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Acutalibacter_PFAM",18
"WP_016297085_Firmicutes_Clostridiales_Terrabacteria_group_NA_Lachnospiraceae_PFAM",18
"WP_016216289_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Eubacterium_PFAM",18
"WP_011159273_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Rhodopseudomonas_HpnH_TIE_1",17
"CDN64460_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_HpnH_J2315",17
"WP_003972231_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_HpnH",17
"WP_003242609_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_YydG",17
"WP_014812925_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Desulfomonile_PFAM",16
"WP_002728423_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Phaeospirillum_PFAM",16
"WP_012387219_Spirochaetes_Spirochaetia_Leptospirales_Leptospiraceae_Leptospira_PFAM",15
"WP_052659912_Firmicutes_Clostridiales_Clostridia_NA_Clostridium_PFAM",14
"WP_006599360_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Pseudoramibacter_PFAM",14
"WP_013842206_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfotomaculum_PFAM",14
"WP_015949063_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfatibacillum_PFAM",14
"WP_013757518_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Treponema_PFAM",14
"WP_003511549_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Hungateiclostridium_PFAM",14
"WP_052268174_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",14
